datetime,btc_adjusted,bitcoin_adjusted,eth_adjusted,ethereum_adjusted,doge_adjusted,dogecoin_adjusted
2021-02-19,52.622171622277115,51.42706681619964,55.53945880126639,40.248680980990905,5.9536433032616225,5.203833395328894
2021-02-20,60.6003718359772,58.12839763119491,69.61378559301032,48.41281911279396,6.311172796668979,5.038574042619085
2021-02-21,52.622171622277115,51.23882718656494,55.21466664453385,40.69068845946432,6.51325468424705,4.645624026175759
2021-02-22,61.44911653956231,58.20369348304878,62.25183004040581,42.66672189263958,6.171269951422623,4.733762347620991
2021-02-23,73.50129133047093,72.7357928908475,65.06669539875459,48.698823951806176,4.989868147120055,3.98458661533652
2021-02-24,56.08505001290438,57.086303041537214,50.61344442415603,37.93984191696507,6.170529724728198,4.448909511645822
2021-02-25,45.085318654441295,44.43095274119643,40.745949376757544,31.17972754031285,5.981031690955355,4.144896171008645
2021-02-26,47.25810509561919,45.77272482123257,42.44724162630901,32.36534760021801,4.867730742539903,3.0971359077412335
2021-02-27,40.46814746693827,36.86823738099278,41.256337051622985,28.746086364718053,4.4176729123294,2.565112561626175
2021-02-28,44.406322891573204,40.28365722108476,45.509567675501636,33.05175921384731,4.204487624334952,2.6085430388600575
2021-03-01,41.82613899267445,39.77088019346225,40.495232624192056,29.681062183888873,4.093714876651563,2.6658040549749678
2021-03-02,37.77578165939175,35.727664819875116,37.070262700752934,25.913598440900778,4.528445660012791,2.980157985429735
2021-03-03,36.86651776824665,33.49822830546725,37.40604406579598,25.897218163757348,4.392592290212407,2.4300386071338926
2021-03-04,34.88266927847553,31.94895886325162,32.167854771124375,21.86766998647442,4.229568246451946,2.450719786769074
2021-03-05,34.056065741070896,31.627768856938626,34.719793145451575,21.589205275036168,4.120885550611639,2.506558971784066
2021-03-06,29.40763643660719,27.38567422247657,32.90657377421909,22.555641626498332,4.775245948483488,2.427084152900295
2021-03-07,31.196989976400758,28.638613565988567,40.89817026224372,25.110964860872876,4.18730275362516,2.386371773561322
2021-03-08,33.21973745616739,31.03709745214011,40.96532653525233,27.68266837239084,6.065852961587134,3.917783581004218
2021-03-09,40.610545555314694,36.209947027496796,44.726077823734514,32.44932902112796,5.262808597878197,3.4073129785232528
2021-03-10,39.05458595549421,35.207595552687195,38.1447630688907,28.649104723853004,4.3593836887056465,2.564879898355279
2021-03-11,37.99653342761628,33.70030010184569,34.55013519258771,25.826236962802497,4.37372376662902,2.391740438968659
2021-03-12,37.65422231565577,33.43966359680435,36.4199072147748,24.24463020306498,3.986541662697926,2.3097191619121205
2021-03-13,47.46714085852364,42.692259525772045,43.086050946050555,31.35185045251838,4.875626493947104,2.709982993948028
2021-03-14,45.185066778786926,42.353432069218286,40.07815682340174,30.811301306785303,6.094533117433881,3.9501447030428882
2021-03-15,40.735022323300335,37.16676561889557,38.53356254420371,25.265667478338568,3.986541662697926,2.6476468233850587
2021-03-16,38.73820750353072,35.49501241244215,36.46636117805896,24.528295002485272,3.8621414867126584,2.4989026198241007
2021-03-17,36.501774905388736,33.32406364103896,33.91139319743062,21.832569392595648,3.780403042549428,2.325496737903221
2021-03-18,36.02253934864403,33.07078628437525,36.05988899932263,21.664086541977547,3.4602608029101067,1.9864263080757876
2021-03-19,32.028909709104774,30.230461641789415,31.879032303748993,21.439442741153407,3.3785223587468765,1.8826924322838328
2021-03-20,30.750948224452213,27.571049396820506,32.285504482485315,22.015092480765254,3.54881078408694,1.8888854994952928
2021-03-21,32.686322588228926,28.00636985358625,32.9823139317476,21.15863799012324,3.1551039447007123,1.6510330119051582
2021-03-22,34.578688632810604,31.1395464398145,32.9823139317476,21.88873034280168,3.144205485478948,1.571361782674397
2021-03-23,34.406655356030456,31.1395464398145,32.75004411532684,20.765511338681005,3.067916270926599,1.4573706393134618
2021-03-24,37.15918778451289,33.71528670088558,35.59534936648112,20.835712526438545,3.242291618474825,1.5260104675738098
2021-03-25,40.513836681725856,36.00269782825467,34.20173046795657,21.228839177880783,3.0297716636504246,1.4782077300353529
2021-03-26,37.10542738551909,30.716663710384918,28.410821635829958,19.4851101629471,3.2361158249158253,1.283844951032837
2021-03-27,34.089469001967046,28.025591795833048,30.60682717289894,18.389286744292786,3.112599953735832,1.3880887718431953
2021-03-28,32.35300811446739,26.276395051374337,29.302948885264236,18.1838198532951,3.063193605263834,1.1960606808767453
2021-03-29,35.09478846315107,29.294239984121788,33.14595857513495,21.711001482088687,2.7667555144318507,1.1796011302224785
2021-03-30,37.10542738551909,30.812773421618918,35.06746342007031,23.491714537401954,3.112599953735832,1.3304803445532605
2021-03-31,37.288212742098004,30.87043924835931,35.38771422755954,24.470755492369552,3.199061063561827,1.2948179848023484
2021-04-01,34.91200310657215,32.54274822383083,39.15447372517092,27.500953102767035,5.18766658955972,2.9791786684223522
2021-04-02,37.65378345525583,29.87089825152576,49.3643744686965,39.265249707839594,4.3724618397717645,2.36743203577209
2021-04-03,36.10010792433508,27.506599355169474,48.57137246919937,40.15648429913297,3.7178277225177996,1.8654157408169427
2021-04-04,34.54643239341433,26.564724185076315,37.46934447623951,30.78578916781976,3.297873760505822,1.5554275368282446
2021-04-05,34.47788788469724,28.458085496386026,35.62313669616025,29.560659902859687,3.3853641692583176,1.7410195214491158
